dessin,drawing,J'ai accroché un dessin coloré dans le couloir de notre maison.
opérer,operate,Le médecin va opérer le patient demain.
dénoncer,to denounce,Le témoin a dénoncé les actes de corruption qu'il avait observés.
davantage,more,Elle souhaite consacrer davantage de temps à ses études.
palais,palace,Le palais de Versailles est célèbre pour son architecture grandiose.
accès,access,"Pour accéder au document, vous devez avoir un accès sécurisé."
peinture,painting,J'admire la technique de chaque coup de pinceau dans cette peinture.
vingt,twenty,J'ai vingt ans.
ménage,housekeeping,Elle passe son samedi à faire le ménage dans toute la maison.
lourd,heavy,Ce sac est trop lourd pour être porté par une seule personne.
procureur,prosecutor,Le procureur a annoncé des mesures strictes pour lutter contre la corruption.
siège,seat,Elle a occupé le siège près de la fenêtre.
amusant,amusing,J'ai trouvé ce film vraiment amusant.
véritable,genuine,Ce tableau est le véritable chef-d'œuvre de l'artiste.
