discours,speech,Le discours qu'il a prononcé lors de la cérémonie était inspirant.
bouffer,"to eat (informally, often meaning to gobble or chow down)","J'ai vraiment faim, je vais aller bouffer un sandwich."
effort,effort,Il a fait beaucoup d'efforts pour réussir à l'examen.
arrivée,arrival,L'arrivée du train est prévue à 15h30.
observer,observe,J'aime observer les étoiles la nuit.
dépasser,exceed,Il est important de ne pas dépasser la vitesse limite sur cette route.
lycée,high school,Elle va au lycée tous les jours à 8 heures.
fonctionner,to work / to function,La machine ne fonctionne pas correctement.
profond,deep,Le lac est très profond et on ne peut pas voir le fond.
fouiller,to search (or to rummage through),Les policiers ont décidé de fouiller la maison à la recherche d'indices.
pomme,apple,J'aime manger une pomme tous les jours.
repos,rest,"Après une longue journée de travail, j'ai besoin de repos."
goûter,to taste,J'aime goûter de nouveaux plats lorsque je voyage.
conversation,conversation,"Hier soir, j'ai eu une longue conversation avec mon ami."
insister,to insist,Il a décidé d'insister sur l'importance de la sécurité pendant la réunion.
gare,train station,Je vais à la gare pour prendre le train.
transformer,transformer,Nous devons transformer cette vieille maison en un espace moderne et accueillant.
annuler,cancel,Je dois annuler ma réservation au restaurant.
empreinte,imprint,L'empreinte de sa chaussure était visible dans le sol humide.
oeuvre,work (of art),Ce peintre est célèbre pour son oeuvre exceptionnelle.
réunir,to gather,Nous allons réunir tous les membres de notre équipe pour discuter du projet.
médicament,medication,J'ai besoin d'un médicament pour soulager ma douleur.
blessure,injury,Elle a reçu une blessure au genou pendant le match de football.
piger,to understand,Je n'arrive pas à piger ce que tu veux dire.
punir,punish,Le professeur a décidé de punir l'élève pour son comportement en classe.
renoncer,to give up,Il a décidé de renoncer à ses rêves pour sa famille.
déclarer,declare,Il a décidé de déclarer ses revenus au fisc.
queue,tail,Le chien agite la queue quand il est content.
confier,to entrust,Je vais te confier un secret.
malin,cunning,Il est très malin et sait toujours comment obtenir ce qu'il veut.
théâtre,theater,J'aime aller au théâtre pour voir des pièces intéressantes.
leçon,lesson,La leçon d'aujourd'hui porte sur la grammaire française.
