ôter,to remove,J'ôte mes chaussures en entrant chez moi.
légal,legal,Mon avocat a confirmé que ce contrat est parfaitement légal.
came,cam,La came de cette machine convertit le mouvement rotatif en mouvement linéaire.
guerrier,warrior,Le guerrier a défendu son royaume avec bravoure.
masse,mass,La masse de Jupiter est bien plus grande que celle de la Terre.
splendide,Splendid,Ce paysage est splendide.
dialogue,dialogue,Le dialogue entre les personnages rend le film captivant.
missile,missile,L'armée a lancé un missile pendant l'exercice militaire.
dater,to date,Je date ce document de la semaine dernière.
marquis,Marquis,Le marquis organise un grand bal dans son château ce soir.
spécialiste,specialist,Le spécialiste a recommandé une solution efficace.
baleine,whale,La baleine nage majestueusement dans l'océan Atlantique.
exceptionnel,exceptional,Ce film était vraiment exceptionnel.
habitant,resident,L'habitant de ce village est très accueillant.
langage,language,Le langage est un outil essentiel pour partager des idées.
savon,soap,Je me lave les mains avec du savon.
do,C,"En musique, le do est la première note de la gamme."
brigade,brigade,La brigade de pompiers est toujours prête à intervenir en cas d'urgence.
international,international,Le festival international a attiré des visiteurs du monde entier.
poumon,lung,Je fais des exercices de respiration pour renforcer mes poumons.
tente,tent,J'ai monté ma tente près du lac pour le week-end de camping.
terroriste,terrorist,Le terroriste a été arrêté par les autorités.
villa,villa,J'ai passé un week-end relaxant dans une villa au bord de la mer.
adjudant,Warrant officer,L'adjudant a donné des ordres précis aux soldats.
séjour,stay,Nous avons profité d'un séjour paisible à la campagne.
tournage,filming,Le tournage du film commence demain.
ski,ski,Je skie souvent pendant mes vacances d'hiver dans les Alpes.
motif,motive,Le motif de son départ reste un mystère.
beau-père,stepfather,Mon beau-père m'a invité à dîner hier soir.
dispute,quarrel,La dispute entre les deux voisins a duré toute la nuit.
gonfler,inflate,Je gonfle le ballon avant la fête.
issue,exit,L'issue de secours est clairement indiquée dans ce bâtiment.
pêcher,to fish,Je pêche sur le lac chaque été.
investir,invest,J'investis une partie de mes économies dans de nouvelles entreprises.
pâle,pale,"Vous semblez pâle ce matin, avez-vous bien dormi?"
accoucher,to give birth,J'accouche ce soir à l'hôpital.
basket,basketball,Je joue au basket chaque samedi avec mes amis.
pâte,Dough,Je pétris la pâte pour préparer de délicieux croissants.
séduire,seduce,Je séduis mes invités par mon charme.
catastrophe,disaster,La tempête a provoqué une véritable catastrophe dans la ville.
jungle,Jungle,La jungle abrite une diversité incroyable d'animaux et de plantes.
cachet,stamp,J'ai apposé mon cachet sur le document officiel.
las,Weary,Je suis las de cette vie monotone.
chaussette,sock,Je porte une chaussette rouge aujourd'hui.
hommage,tribute,Le maire a rendu hommage aux anciens combattants lors de la cérémonie.
merder,to screw up,Je merde souvent quand je cuisine.
bavarder,to chat,Je bavarde avec mes amis.
serviteur,servant,Le serviteur a aidé Madame Dupont à préparer le dîner.
envisager,to consider,J'envisage de voyager cet été.
lent,slow,Ce film est vraiment lent.
moral,moral,Je considère ce comportement comme particulièrement moral.
pipe,pipe,Je fume ma pipe en lisant le journal ce matin.
flotte,Fleet,La flotte de navires traverse l'océan chaque été.
timide,shy,Je suis timide quand je rencontre de nouvelles personnes.
ténèbres,Darkness,Les ténèbres envahissent la pièce lorsque la nuit arrive.
vitre,window pane,La vitre de la fenêtre est fissurée.
disparition,disappearance,La disparition soudaine du chat a surpris toute la famille.
troubler,to disturb,Je ne veux pas troubler la paix de ce moment.
miens,mine,Ces livres sont miens.
médaille,medal,J'ai reçu une médaille d'or lors de la cérémonie de remise des prix.
reproduire,to reproduce,Je reproduis fidèlement les détails de ce chef-d'œuvre.
toast,toast,J'aime déguster un toast croustillant avec un peu de beurre chaque matin.
orange,orange,Je mange une orange.
tonne,ton,La grue peut soulever plusieurs tonnes de béton.
mince,darn,"Mince, j'ai oublié mes clés à la maison ce matin."
